10607,Indian Gardens,Nova Scotia,57:06.8,57:06.8
10608,Indian Harbour,Nova Scotia,57:06.8,57:06.8
10609,Indian Harbour Lake,Nova Scotia,57:06.8,57:06.8
10610,Indian Lake,Nova Scotia,57:06.8,57:06.8
10611,Indian Path,Nova Scotia,57:06.8,57:06.8
10612,Indian Point,Nova Scotia,57:06.8,57:06.8
10613,Inglewood,Nova Scotia,57:06.8,57:06.8
10614,Inglisville,Nova Scotia,57:06.8,57:06.8
10615,Ingomar,Nova Scotia,57:06.8,57:06.8
10616,Ingonish,Nova Scotia,57:06.8,57:06.8
10617,Ingonish Beach,Nova Scotia,57:06.8,57:06.8
10618,Ingonish Centre,Nova Scotia,57:06.8,57:06.8
10619,Ingonish Ferry,Nova Scotia,57:06.8,57:06.8
10620,Ingramport,Nova Scotia,57:06.8,57:06.8
10621,Inlet Baddeck,Nova Scotia,57:06.8,57:06.8
10622,Inness Brook,Nova Scotia,57:06.8,57:06.8
10623,Inverness,Nova Scotia,57:06.8,57:06.8
10624,Inverside,Nova Scotia,57:06.8,57:06.8
10625,Iona,Nova Scotia,57:06.8,57:06.8
10626,Iona Rear,Nova Scotia,57:06.8,57:06.8
10627,Ireland,Nova Scotia,57:06.8,57:06.8
10628,Ireton,Nova Scotia,57:06.8,57:06.8
10629,Irish Cove,Nova Scotia,57:06.8,57:06.8
10630,Irish Vale,Nova Scotia,57:06.8,57:06.8
10631,Iron Mines,Nova Scotia,57:06.8,57:06.8
10632,Iron Rock,Nova Scotia,57:06.8,57:06.8
10633,Ironville,Nova Scotia,57:06.8,57:06.8
10634,Isaacs Harbour,Nova Scotia,57:06.8,57:06.8
10635,Isaacs Harbour North,Nova Scotia,57:06.8,57:06.8
10636,Island East River,Nova Scotia,57:06.8,57:06.8
10637,Island Point,Nova Scotia,57:06.8,57:06.8
10638,Islandview,Nova Scotia,57:06.8,57:06.8
10639,Italy Cross,Nova Scotia,57:06.8,57:06.8
10640,Jacket Lake,Nova Scotia,57:06.8,57:06.8
10641,Jacksons Mountain,Nova Scotia,57:06.8,57:06.8
10642,Jacksons Point,Nova Scotia,57:06.8,57:06.8
10643,Jacksonville,Nova Scotia,57:06.8,57:06.8
10644,Jakes Landing,Nova Scotia,57:06.8,57:06.8
10645,James Barren,Nova Scotia,57:06.8,57:06.8
10646,James River,Nova Scotia,57:06.8,57:06.8
10647,James Settlement,Nova Scotia,57:06.8,57:06.8
10648,Jamesville,Nova Scotia,57:06.8,57:06.8
10649,Jamesville West,Nova Scotia,57:06.8,57:06.8
10650,Janvrin Harbour,Nova Scotia,57:06.8,57:06.8
10651,Jefferson,Nova Scotia,57:06.8,57:06.8
10652,Jersey,Nova Scotia,57:06.8,57:06.8
10653,Jersey Cove,Nova Scotia,57:06.8,57:06.8
10654,Jimtown,Nova Scotia,57:06.8,57:06.8
10655,Joe Simon,Nova Scotia,57:06.8,57:06.8
10656,Joggin Bridge,Nova Scotia,57:06.8,57:06.8
10657,Joggins,Nova Scotia,57:06.8,57:06.8
10658,Johnstown,Nova Scotia,57:06.8,57:06.8
10659,Jollimore,Nova Scotia,57:06.8,57:06.8
10660,Jordan Bay,Nova Scotia,57:06.8,57:06.8
10661,Jordan Branch,Nova Scotia,57:06.8,57:06.8
10662,Jordan Falls,Nova Scotia,57:06.8,57:06.8
10663,Jordan Ferry,Nova Scotia,57:06.8,57:06.8
10664,Jordan Lake,Nova Scotia,57:06.8,57:06.8
10665,Jordantown,Nova Scotia,57:06.8,57:06.8
10666,Jordanville,Nova Scotia,57:06.8,57:06.8
10667,Jubilee,Nova Scotia,57:06.8,57:06.8
10668,Judique,Nova Scotia,57:06.8,57:06.8
10669,Judique Intervale,Nova Scotia,57:06.8,57:06.8
10670,Judique North,Nova Scotia,57:06.8,57:06.8
10671,Judique South,Nova Scotia,57:06.8,57:06.8
10672,Junction Road,Nova Scotia,57:06.8,57:06.8
10673,Juniper Mountain,Nova Scotia,57:06.8,57:06.8
10674,Kaneville,Nova Scotia,57:06.8,57:06.8
10675,Karsdale,Nova Scotia,57:06.8,57:06.8
10676,Kavanaugh Mills,Nova Scotia,57:06.8,57:06.8
10677,Kearney Lake,Nova Scotia,57:06.8,57:06.8
10678,Keble,Nova Scotia,57:06.8,57:06.8
10679,Keddys Corner,Nova Scotia,57:06.8,57:06.8
10680,Keeble,Nova Scotia,57:06.8,57:06.8
10681,Kelleys Cove,Nova Scotia,57:06.8,57:06.8
10682,Keltic Lodge,Nova Scotia,57:06.8,57:06.8
10683,Kempt,Nova Scotia,57:06.8,57:06.8
10684,Kempt Head,Nova Scotia,57:06.8,57:06.8
10685,Kemptown,Nova Scotia,57:06.8,57:06.8
10686,Kempt Road,Nova Scotia,57:06.8,57:06.8
10687,Kempt Shore,Nova Scotia,57:06.8,57:06.8
10688,Kemptville,Nova Scotia,57:06.8,57:06.8
10689,Kenloch,Nova Scotia,57:06.8,57:06.8
10690,Kennetcook,Nova Scotia,57:06.8,57:06.8
10691,Kent,Nova Scotia,57:06.8,57:06.8
10692,Kentville,Nova Scotia,57:06.8,57:06.8
10693,Kenzieville,Nova Scotia,57:06.8,57:06.8
10694,Keppoch,Nova Scotia,57:06.8,57:06.8
10695,Keppoch Mountain,Nova Scotia,57:06.8,57:06.8
10696,Kerrowgare,Nova Scotia,57:06.8,57:06.8
10697,Kerrs Mill,Nova Scotia,57:06.8,57:06.8
10698,Ketch Harbour,Nova Scotia,57:06.8,57:06.8
10699,Kewstoke,Nova Scotia,57:06.8,57:06.8
10700,Killarney,Nova Scotia,57:06.8,57:06.8
10701,Kiltarlity,Nova Scotia,57:06.8,57:06.8
10702,Kingross,Nova Scotia,57:06.8,57:06.8
10703,Kingsburg,Nova Scotia,57:06.8,57:06.8
10704,Kings Head,Nova Scotia,57:06.8,57:06.8
10705,Kingsport,Nova Scotia,57:06.8,57:06.8
10706,Kings Rest,Nova Scotia,57:06.8,57:06.8
10707,Kingston,Nova Scotia,57:06.8,57:06.8
10708,Kingsville,Nova Scotia,57:06.8,57:06.8
10709,Kinsac,Nova Scotia,57:06.8,57:06.8
10710,Kinsmans Corner,Nova Scotia,57:06.8,57:06.8
10711,Kirkhill,Nova Scotia,57:06.8,57:06.8
10712,Kirkmount,Nova Scotia,57:06.8,57:06.8
10713,Knoydart,Nova Scotia,57:06.8,57:06.8
10714,Kolbec,Nova Scotia,57:06.8,57:06.8
10715,Kytes Hill,Nova Scotia,57:06.8,57:06.8
10716,LaBelle,Nova Scotia,57:06.8,57:06.8
10717,Laconia,Nova Scotia,57:06.8,57:06.8
10718,Lac Sec,Nova Scotia,57:06.8,57:06.8
10719,Laggan,Nova Scotia,57:06.8,57:06.8
10720,LaHave,Nova Scotia,57:06.8,57:06.8
10721,LaHave Islands,Nova Scotia,57:06.8,57:06.8
10722,Lake Alma,Nova Scotia,57:06.8,57:06.8
10723,Lake Annis,Nova Scotia,57:06.8,57:06.8
10724,Lake Centre,Nova Scotia,57:06.8,57:06.8
10725,Lake Charlotte,Nova Scotia,57:06.8,57:06.8
10726,Lake Doucette,Nova Scotia,57:06.8,57:06.8
10727,Lake Echo,Nova Scotia,57:06.8,57:06.8
10728,Lake Egmont,Nova Scotia,57:06.8,57:06.8
10729,Lake George,Nova Scotia,57:06.8,57:06.8
10730,Lake George,Nova Scotia,57:06.8,57:06.8
10731,Lake George,Nova Scotia,57:06.8,57:06.8
10732,Lake Killarney,Nova Scotia,57:06.8,57:06.8
10733,Lakelands,Nova Scotia,57:06.8,57:06.8
10734,Lakelands,Nova Scotia,57:06.8,57:06.8
10735,Lake La Rose,Nova Scotia,57:06.8,57:06.8
10736,Lake LeMarchant,Nova Scotia,57:06.8,57:06.8
10737,Lake Major,Nova Scotia,57:06.8,57:06.8
10738,Lake Midway,Nova Scotia,57:06.8,57:06.8
10739,Lake Mulgrave,Nova Scotia,57:06.8,57:06.8
10740,Lake Munro,Nova Scotia,57:06.8,57:06.8
10741,Lake of the Woods,Nova Scotia,57:06.8,57:06.8
10742,Lake O'Law,Nova Scotia,57:06.8,57:06.8
10743,Lake Paul,Nova Scotia,57:06.8,57:06.8
10744,Lake Pleasant,Nova Scotia,57:06.8,57:06.8
10745,Lake Ramsay,Nova Scotia,57:06.8,57:06.8
10746,Lake Road,Nova Scotia,57:06.8,57:06.8
10747,Lake Road,Nova Scotia,57:06.8,57:06.8
10748,Lake Road Corner,Nova Scotia,57:06.8,57:06.8
10749,Lake Rossignol,Nova Scotia,57:06.8,57:06.8
10750,Lakeside,Nova Scotia,57:06.8,57:06.8
10751,Lakeside,Nova Scotia,57:06.8,57:06.8
10752,Lake Uist,Nova Scotia,57:06.8,57:06.8
10753,Lakevale,Nova Scotia,57:06.8,57:06.8
10754,Lakeview,Nova Scotia,57:06.8,57:06.8
10755,Lakeview,Nova Scotia,57:06.8,57:06.8
10756,Lakeview,Nova Scotia,57:06.8,57:06.8
10757,Lakeville,Nova Scotia,57:06.8,57:06.8
10758,Lake William,Nova Scotia,57:06.8,57:06.8
10759,Lanark,Nova Scotia,57:06.8,57:06.8
10760,Lanesville,Nova Scotia,57:06.8,57:06.8
10761,Lansberg Siding,Nova Scotia,57:06.8,57:06.8
10762,Lansdowne,Nova Scotia,57:06.8,57:06.8
10763,Lansdowne,Nova Scotia,57:06.8,57:06.8
10764,Lansdowne Station,Nova Scotia,57:06.8,57:06.8
10765,Lantz,Nova Scotia,57:06.8,57:06.8
10766,Lapland,Nova Scotia,57:06.8,57:06.8
10767,La Pointe,Nova Scotia,57:06.8,57:06.8
10768,La Prairie,Nova Scotia,57:06.8,57:06.8
10769,L'Archeveque,Nova Scotia,57:06.8,57:06.8
10770,L'Ardoise,Nova Scotia,57:06.8,57:06.8
10771,L'Ardoise West,Nova Scotia,57:06.8,57:06.8
10772,Larrys River,Nova Scotia,57:06.8,57:06.8
10773,Latties Brook,Nova Scotia,57:06.8,57:06.8
10774,Lawrencetown,Nova Scotia,57:06.8,57:06.8
10775,Lawrencetown,Nova Scotia,57:06.8,57:06.8
10776,Leamington,Nova Scotia,57:06.8,57:06.8
10777,Leiblin Park,Nova Scotia,57:06.8,57:06.8
10778,Leitches Creek,Nova Scotia,57:06.8,57:06.8
10779,Leitches Creek Station,Nova Scotia,57:06.8,57:06.8
10780,Leminster,Nova Scotia,57:06.8,57:06.8
10781,Lennox,Nova Scotia,57:06.8,57:06.8
10782,Lennox Passage,Nova Scotia,57:06.8,57:06.8
10783,Lequille,Nova Scotia,57:06.8,57:06.8
10784,Lesterdale,Nova Scotia,57:06.8,57:06.8
10785,Leville,Nova Scotia,57:06.8,57:06.8
10786,Lewis Bay West,Nova Scotia,57:06.8,57:06.8
10787,Lewis Cove Road,Nova Scotia,57:06.8,57:06.8
10788,Lewis Lake,Nova Scotia,57:06.8,57:06.8
10789,Lewis Mountain,Nova Scotia,57:06.8,57:06.8
10790,Lewistown,Nova Scotia,57:06.8,57:06.8
10791,Lexington,Nova Scotia,57:06.8,57:06.8
10792,Lighthouse Road,Nova Scotia,57:06.8,57:06.8
10793,Lilydale,Nova Scotia,57:06.8,57:06.8
10794,Lime Hill,Nova Scotia,57:06.8,57:06.8
10795,Limerock,Nova Scotia,57:06.8,57:06.8
10796,Linacy,Nova Scotia,57:06.8,57:06.8
10797,Lincolnville,Nova Scotia,57:06.8,57:06.8
10798,Linden,Nova Scotia,57:06.8,57:06.8
10799,Lindsay Lake,Nova Scotia,57:06.8,57:06.8
10800,Lingan,Nova Scotia,57:06.8,57:06.8
10801,Lingan Road,Nova Scotia,57:06.8,57:06.8
10802,Linwood,Nova Scotia,57:06.8,57:06.8
10803,Linwood Station,Nova Scotia,57:06.8,57:06.8
10804,Liscomb,Nova Scotia,57:06.8,57:06.8
10805,Liscomb Mills,Nova Scotia,57:06.8,57:06.8
10806,Lismore,Nova Scotia,57:06.8,57:06.8
10807,Litchfield,Nova Scotia,57:06.8,57:06.8
10808,Little Anse,Nova Scotia,57:06.8,57:06.8
10809,Little Barren,Nova Scotia,57:06.8,57:06.8
10810,Little Bass River,Nova Scotia,57:06.8,57:06.8
10811,Little Bras d'Or,Nova Scotia,57:06.8,57:06.8
10812,Little Bras d'Or South Side,Nova Scotia,57:06.8,57:06.8
10813,Little Brook,Nova Scotia,57:06.8,57:06.8
10814,Little Brook Station,Nova Scotia,57:06.8,57:06.8
10815,Little Dyke,Nova Scotia,57:06.8,57:06.8
10816,Little Forks,Nova Scotia,57:06.8,57:06.8
10817,Little Harbour,Nova Scotia,57:06.8,57:06.8
10818,Little Harbour,Nova Scotia,57:06.8,57:06.8
10819,Little Harbour,Nova Scotia,57:06.8,57:06.8
10820,Little Harbour,Nova Scotia,57:06.8,57:06.8
10821,Little Judique,Nova Scotia,57:06.8,57:06.8
10822,Little Judique Ponds,Nova Scotia,57:06.8,57:06.8
10823,Little Liscomb,Nova Scotia,57:06.8,57:06.8
10824,Little Lorraine,Nova Scotia,57:06.8,57:06.8
10825,Little Mabou,Nova Scotia,57:06.8,57:06.8
10826,Little Narrows,Nova Scotia,57:06.8,57:06.8
10827,Little Pond,Nova Scotia,57:06.8,57:06.8
10828,Little Port L'Hebert,Nova Scotia,57:06.8,57:06.8
10829,Little River,Nova Scotia,57:06.8,57:06.8
10830,Little River,Nova Scotia,57:06.8,57:06.8
10831,Little River,Nova Scotia,57:06.8,57:06.8
10832,Little River Harbour,Nova Scotia,57:06.8,57:06.8
10833,Little River Lake,Nova Scotia,57:06.8,57:06.8
10834,Little Tancook,Nova Scotia,57:06.8,57:06.8
10835,Liverpool,Nova Scotia,57:06.8,57:06.8
10836,Livingstone Cove,Nova Scotia,57:06.8,57:06.8
10837,Lloy,Nova Scotia,57:06.8,57:06.8
10838,Lloyds,Nova Scotia,57:06.8,57:06.8
10839,Lochaber,Nova Scotia,57:06.8,57:06.8
10840,Lochaber Mines,Nova Scotia,57:06.8,57:06.8
10841,Loch Broom,Nova Scotia,57:06.8,57:06.8
10842,Lochiel Lake,Nova Scotia,57:06.8,57:06.8
10843,Loch Katrine,Nova Scotia,57:06.8,57:06.8
10844,Loch Lomond,Nova Scotia,57:06.8,57:06.8
10845,Loch Lomond West,Nova Scotia,57:06.8,57:06.8
10846,Lochside,Nova Scotia,57:06.8,57:06.8
10847,Lochview Road,Nova Scotia,57:06.8,57:06.8
10848,Lockeport,Nova Scotia,57:06.8,57:06.8
10849,Lockhartville,Nova Scotia,57:06.8,57:06.8
10850,Logan Subdivision,Nova Scotia,57:06.8,57:06.8
10851,Loganville,Nova Scotia,57:06.8,57:06.8
10852,Londonderry,Nova Scotia,57:06.8,57:06.8
10853,Londonderry Station,Nova Scotia,57:06.8,57:06.8
10854,Long Beach,Nova Scotia,57:06.8,57:06.8
10855,Long Hill,Nova Scotia,57:06.8,57:06.8
10856,Long Island,Nova Scotia,57:06.8,57:06.8
10857,Long Lake,Nova Scotia,57:06.8,57:06.8
10858,Long Lake,Nova Scotia,57:06.8,57:06.8
10859,Long Point,Nova Scotia,57:06.8,57:06.8
10860,Loon Lake,Nova Scotia,57:06.8,57:06.8
10861,Lorne,Nova Scotia,57:06.8,57:06.8
10862,Lornevale,Nova Scotia,57:06.8,57:06.8
10863,Lorneville,Nova Scotia,57:06.8,57:06.8
10864,Louisbourg,Nova Scotia,57:06.8,57:06.8
10865,Louisbourg Road,Nova Scotia,57:06.8,57:06.8
10866,Louisdale,Nova Scotia,57:06.8,57:06.8
10867,Louis Head,Nova Scotia,57:06.8,57:06.8
10868,Louisville,Nova Scotia,57:06.8,57:06.8
10869,Lourdes,Nova Scotia,57:06.8,57:06.8
10870,Lovat,Nova Scotia,57:06.8,57:06.8
10871,Lower Argyle,Nova Scotia,57:06.8,57:06.8
10872,Lower Barneys River,Nova Scotia,57:06.8,57:06.8
10873,Lower Blomidon,Nova Scotia,57:06.8,57:06.8
10874,Lower Branch,Nova Scotia,57:06.8,57:06.8
10875,Lower Burlington,Nova Scotia,57:06.8,57:06.8
10876,Lower Caledonia,Nova Scotia,57:06.8,57:06.8
10877,Lower Canard,Nova Scotia,57:06.8,57:06.8
10878,Lower Clarks Harbour,Nova Scotia,57:06.8,57:06.8
10879,Lower Clyde River,Nova Scotia,57:06.8,57:06.8
10880,Lower Concession,Nova Scotia,57:06.8,57:06.8
10881,Lower Cove,Nova Scotia,57:06.8,57:06.8
10882,Lower Debert,Nova Scotia,57:06.8,57:06.8
10883,Lower East Chezzetcook,Nova Scotia,57:06.8,57:06.8
10884,Lower East Pubnico,Nova Scotia,57:06.8,57:06.8
10885,Lower Economy,Nova Scotia,57:06.8,57:06.8
10886,Lower Eel Brook,Nova Scotia,57:06.8,57:06.8
10887,Lower Five Islands,Nova Scotia,57:06.8,57:06.8
10888,Lower Glencoe,Nova Scotia,57:06.8,57:06.8
10889,Lower Grant Road,Nova Scotia,57:06.8,57:06.8
10890,Lower Greenville,Nova Scotia,57:06.8,57:06.8
10891,Lower Gulf Shore,Nova Scotia,57:06.8,57:06.8
10892,Lower Harmony,Nova Scotia,57:06.8,57:06.8
10893,Lower Hillsdale,Nova Scotia,57:06.8,57:06.8
10894,Lower Jordan Bay,Nova Scotia,57:06.8,57:06.8
10895,Lower LaHave,Nova Scotia,57:06.8,57:06.8
10896,Lower L'Ardoise,Nova Scotia,57:06.8,57:06.8
10897,Lower Maccan,Nova Scotia,57:06.8,57:06.8
10898,Lower Meaghers Grant,Nova Scotia,57:06.8,57:06.8
10899,Lower Middle River,Nova Scotia,57:06.8,57:06.8
10900,Lower Mount Thom,Nova Scotia,57:06.8,57:06.8
10901,Lower New Cornwall,Nova Scotia,57:06.8,57:06.8
10902,Lower Northfield,Nova Scotia,57:06.8,57:06.8
10903,Lower North Grant,Nova Scotia,57:06.8,57:06.8
10904,Lower Ohio,Nova Scotia,57:06.8,57:06.8
10905,Lower Onslow,Nova Scotia,57:06.8,57:06.8
10906,Lower Palmer Lake,Nova Scotia,57:06.8,57:06.8
10907,Lower Pleasant Valley,Nova Scotia,57:06.8,57:06.8
10908,Lower Prospect,Nova Scotia,57:06.8,57:06.8
10909,Lower River Hebert,Nova Scotia,57:06.8,57:06.8
10910,Lower River Inhabitants,Nova Scotia,57:06.8,57:06.8
10911,Lower Rose Bay,Nova Scotia,57:06.8,57:06.8
10912,Lower Sackville,Nova Scotia,57:06.8,57:06.8
10913,Lower Saint Esprit,Nova Scotia,57:06.8,57:06.8
10914,Lower Sandy Point,Nova Scotia,57:06.8,57:06.8
10915,Lower Saulnierville,Nova Scotia,57:06.8,57:06.8
10916,Lower Selma,Nova Scotia,57:06.8,57:06.8
10917,Lower Shag Harbour,Nova Scotia,57:06.8,57:06.8
10918,Lower Shinimicas,Nova Scotia,57:06.8,57:06.8
10919,Lower Ship Harbour,Nova Scotia,57:06.8,57:06.8
10920,Lower South River,Nova Scotia,57:06.8,57:06.8
10921,Lower Springfield,Nova Scotia,57:06.8,57:06.8
10922,Lower Three Fathom Harbour,Nova Scotia,57:06.8,57:06.8
10923,Lower Truro,Nova Scotia,57:06.8,57:06.8
10924,Lower Vaughan,Nova Scotia,57:06.8,57:06.8
10925,Lower Washabuck,Nova Scotia,57:06.8,57:06.8
10926,Lower Wedgeport,Nova Scotia,57:06.8,57:06.8
10927,Lower Wentworth,Nova Scotia,57:06.8,57:06.8
10928,Lower West Jeddore,Nova Scotia,57:06.8,57:06.8
10929,Lower West Pubnico,Nova Scotia,57:06.8,57:06.8
10930,Lower West River,Nova Scotia,57:06.8,57:06.8
10931,Lower Whitehead,Nova Scotia,57:06.8,57:06.8
10932,Lower Wolfville,Nova Scotia,57:06.8,57:06.8
10933,Lower Woods Harbour,Nova Scotia,57:06.8,57:06.8
10934,Low Landing,Nova Scotia,57:06.8,57:06.8
10935,Low Point,Nova Scotia,57:06.8,57:06.8
10936,Lucasville,Nova Scotia,57:06.8,57:06.8
10937,Lumsden Dam,Nova Scotia,57:06.8,57:06.8
10938,Lundy,Nova Scotia,57:06.8,57:06.8
10939,Lunenburg,Nova Scotia,57:06.8,57:06.8
10940,Lydgate,Nova Scotia,57:06.8,57:06.8
10941,Lynche River,Nova Scotia,57:06.8,57:06.8
10942,Lynch Mill,Nova Scotia,57:06.8,57:06.8
10943,Lynn,Nova Scotia,57:06.8,57:06.8
10944,Lyons Brook,Nova Scotia,57:06.8,57:06.8
10945,Mabou,Nova Scotia,57:06.8,57:06.8
10946,Mabou Harbour,Nova Scotia,57:06.8,57:06.8
10947,Mabou Harbour Mouth,Nova Scotia,57:06.8,57:06.8
10948,Mabou Mines,Nova Scotia,57:06.8,57:06.8
10949,Mabou Station,Nova Scotia,57:06.8,57:06.8
10950,MacAulays Hill,Nova Scotia,57:06.8,57:06.8
10951,MacBains Corner,Nova Scotia,57:06.8,57:06.8
10952,Maccan,Nova Scotia,57:06.8,57:06.8
10953,Maccan Woods,Nova Scotia,57:06.8,57:06.8
10954,MacCormicks Corner,Nova Scotia,57:06.8,57:06.8
10955,MacDonalds Glen,Nova Scotia,57:06.8,57:06.8
10956,MacDonalds Mountain,Nova Scotia,57:06.8,57:06.8
10957,MacIntyre Lake,Nova Scotia,57:06.8,57:06.8
10958,MacKays Corner,Nova Scotia,57:06.8,57:06.8
10959,MacKay Siding,Nova Scotia,57:06.8,57:06.8
10960,Mackdale,Nova Scotia,57:06.8,57:06.8
10961,MacKinnons Brook,Nova Scotia,57:06.8,57:06.8
10962,MacLeod Settlement,Nova Scotia,57:06.8,57:06.8
10963,MacLeods Point,Nova Scotia,57:06.8,57:06.8
10964,MacNabs Cove,Nova Scotia,57:06.8,57:06.8
10965,MacNeils Vale,Nova Scotia,57:06.8,57:06.8
10966,MacPhees Corner,Nova Scotia,57:06.8,57:06.8
10967,MacPherson Lake,Nova Scotia,57:06.8,57:06.8
10968,Maders Cove,Nova Scotia,57:06.8,57:06.8
10969,Mahone Bay,Nova Scotia,57:06.8,57:06.8
10970,Mahoneys Beach,Nova Scotia,57:06.8,57:06.8
10971,Mahoneys Corner,Nova Scotia,57:06.8,57:06.8
10972,Main-à-Dieu,Nova Scotia,57:06.8,57:06.8
10973,Maitland,Nova Scotia,57:06.8,57:06.8
10974,Maitland,Nova Scotia,57:06.8,57:06.8
10975,Maitland Bridge,Nova Scotia,57:06.8,57:06.8
10976,Maitland Forks,Nova Scotia,57:06.8,57:06.8
10977,Malagash,Nova Scotia,57:06.8,57:06.8
10978,Malagash Centre,Nova Scotia,57:06.8,57:06.8
10979,Malagash Mine,Nova Scotia,57:06.8,57:06.8
10980,Malagash Point,Nova Scotia,57:06.8,57:06.8
10981,Malagash Station,Nova Scotia,57:06.8,57:06.8
10982,Malagawatch,Nova Scotia,57:06.8,57:06.8
10983,Malay Falls,Nova Scotia,57:06.8,57:06.8
10984,Malignant Cove,Nova Scotia,57:06.8,57:06.8
10985,Manassette Lake,Nova Scotia,57:06.8,57:06.8
10986,Manchester,Nova Scotia,57:06.8,57:06.8
10987,Manganese Mines,Nova Scotia,57:06.8,57:06.8
10988,Mansfield,Nova Scotia,57:06.8,57:06.8
10989,Mantua,Nova Scotia,57:06.8,57:06.8
10990,Maple Brook,Nova Scotia,57:06.8,57:06.8
10991,Maple Grove,Nova Scotia,57:06.8,57:06.8
10992,Maple Ridge,Nova Scotia,57:06.8,57:06.8
10993,Mapleton,Nova Scotia,57:06.8,57:06.8
10994,Maplewood,Nova Scotia,57:06.8,57:06.8
10995,Marble Hill,Nova Scotia,57:06.8,57:06.8
10996,Marble Mountain,Nova Scotia,57:06.8,57:06.8
10997,Marconi Towers,Nova Scotia,57:06.8,57:06.8
10998,Margaree,Nova Scotia,57:06.8,57:06.8
10999,Margaree Brook,Nova Scotia,57:06.8,57:06.8
11000,Margaree Centre,Nova Scotia,57:06.8,57:06.8
11001,Margaree Forks,Nova Scotia,57:06.8,57:06.8
11002,Margaree Harbour,Nova Scotia,57:06.8,57:06.8
11003,Margaree Valley,Nova Scotia,57:06.8,57:06.8
11004,Margaretsville,Nova Scotia,57:06.8,57:06.8
11005,Margo,Nova Scotia,57:06.8,57:06.8
11006,Marie Joseph,Nova Scotia,57:06.8,57:06.8
11007,Marinette,Nova Scotia,57:06.8,57:06.8
11008,Marion Bridge,Nova Scotia,57:06.8,57:06.8
11009,Marion Bridge Road,Nova Scotia,57:06.8,57:06.8
11010,Markland,Nova Scotia,57:06.8,57:06.8
11011,Maroon Hill,Nova Scotia,57:06.8,57:06.8
11012,Marriotts Cove,Nova Scotia,57:06.8,57:06.8
11013,Marsh,Nova Scotia,57:06.8,57:06.8
11014,Marshall Point,Nova Scotia,57:06.8,57:06.8
11015,Marshalls Crossing,Nova Scotia,57:06.8,57:06.8
11016,Marshalltown,Nova Scotia,57:06.8,57:06.8
11017,Marsh Brook,Nova Scotia,57:06.8,57:06.8
11018,Marshdale,Nova Scotia,57:06.8,57:06.8
11019,Marshes (West Bay),Nova Scotia,57:06.8,57:06.8
11020,Marshville,Nova Scotia,57:06.8,57:06.8
11021,Marshy Hope,Nova Scotia,57:06.8,57:06.8
11022,Martinique,Nova Scotia,57:06.8,57:06.8
11023,Martins Brook,Nova Scotia,57:06.8,57:06.8
11024,Martins Point,Nova Scotia,57:06.8,57:06.8
11025,Martins River,Nova Scotia,57:06.8,57:06.8
11026,Martock,Nova Scotia,57:06.8,57:06.8
11027,Marvins Island,Nova Scotia,57:06.8,57:06.8
11028,Marydale,Nova Scotia,57:06.8,57:06.8
11029,Maryvale,Nova Scotia,57:06.8,57:06.8
11030,Maryville,Nova Scotia,57:06.8,57:06.8
11031,Mason Point,Nova Scotia,57:06.8,57:06.8
11032,Masons Beach,Nova Scotia,57:06.8,57:06.8
11033,Masons Point,Nova Scotia,57:06.8,57:06.8
11034,Masstown,Nova Scotia,57:06.8,57:06.8
11035,Mattatall Lake,Nova Scotia,57:06.8,57:06.8
11036,Mattie Settlement,Nova Scotia,57:06.8,57:06.8
11037,Mavillette,Nova Scotia,57:06.8,57:06.8
11038,Maxwellton,Nova Scotia,57:06.8,57:06.8
11039,Mayflower,Nova Scotia,57:06.8,57:06.8
11040,McAdams Lake,Nova Scotia,57:06.8,57:06.8
11041,McArras Brook,Nova Scotia,57:06.8,57:06.8
11042,McCallum Settlement,Nova Scotia,57:06.8,57:06.8
11043,McCormack Lake,Nova Scotia,57:06.8,57:06.8
11044,McCoys Ridge,Nova Scotia,57:06.8,57:06.8
11045,McCreadyville,Nova Scotia,57:06.8,57:06.8
11046,McCurdys Corner,Nova Scotia,57:06.8,57:06.8
11047,McGee Lake,Nova Scotia,57:06.8,57:06.8
11048,McGraths Cove,Nova Scotia,57:06.8,57:06.8
11049,McGraths Mountain,Nova Scotia,57:06.8,57:06.8
11050,McIntyres Mountain,Nova Scotia,57:06.8,57:06.8
11051,McKays Corner,Nova Scotia,57:06.8,57:06.8
11052,McKay Section,Nova Scotia,57:06.8,57:06.8
11053,McKinnons Harbour,Nova Scotia,57:06.8,57:06.8
11054,McLellans Brook,Nova Scotia,57:06.8,57:06.8
11055,McLellans Mountain,Nova Scotia,57:06.8,57:06.8
11056,McLeods Crossing,Nova Scotia,57:06.8,57:06.8
11057,McMillan Brook,Nova Scotia,57:06.8,57:06.8
11058,McNabs Island,Nova Scotia,57:06.8,57:06.8
11059,McNutts Island,Nova Scotia,57:06.8,57:06.8
11060,McPhersons Mills,Nova Scotia,57:06.8,57:06.8
11061,Meadow,Nova Scotia,57:06.8,57:06.8
11062,Meadow Green,Nova Scotia,57:06.8,57:06.8
11063,Meadow Springs,Nova Scotia,57:06.8,57:06.8
11064,Meadows Road,Nova Scotia,57:06.8,57:06.8
11065,Meadowvale,Nova Scotia,57:06.8,57:06.8
11066,Meadowvale,Nova Scotia,57:06.8,57:06.8
11067,Meadowview,Nova Scotia,57:06.8,57:06.8
